country,division,district,thana,area,postal_code,latitude,longitude
Bangladesh,Dhaka,Munshiganj,Sirajdikhan,Ichapur,1542,23.5501650714286,90.3933589857143
Bangladesh,Dhaka,Munshiganj,Sirajdikhan,Kola,1541,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Sirajdikhan,Malkha Nagar,1543,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Sirajdikhan,Shekher Nagar,1544,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Sirajdikhan,Sirajdikhan,1540,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Srinagar,Baghra,1557,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Srinagar,Barikhal,1551,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Srinagar,Bhaggyakul,1558,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Srinagar,Hashara,1553,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Srinagar,Kolapara,1554,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Srinagar,Kumarbhog,1555,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Srinagar,Mazpara,1552,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Srinagar,Srinagar,1550,23.51990405,90.2934461
Bangladesh,Dhaka,Munshiganj,Srinagar,Vaggyakul SO,1556,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Tangibari,Bajrajugini,1523,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Tangibari,Baligao,1522,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Tangibari,Betkahat,1521,23.5327859636364,90.4569516545454
Bangladesh,Dhaka,Munshiganj,Tangibari,Dighirpar,1525,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Tangibari,Hasail,1524,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Tangibari,Pura,1527,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Tangibari,Pura EDSO,1526,23.28857413,90.19367105
Bangladesh,Dhaka,Munshiganj,Tangibari,Tangibari,1520,23.5125577465116,90.4716343325581
Bangladesh,Dhaka,Narayanganj,Araihazar,Araihazar,1450,23.63925695,90.48442542
Bangladesh,Dhaka,Narayanganj,Araihazar,Gopaldi,1451,23.63925695,90.48442542
Bangladesh,Dhaka,Narayanganj,Baidder Bazar,Baidder Bazar,1440,23.6200877571429,90.6192909428571
Bangladesh,Dhaka,Narayanganj,Baidder Bazar,Bara Nagar,1441,23.63925695,90.48442542
Bangladesh,Dhaka,Narayanganj,Baidder Bazar,Barodi,1442,23.63925695,90.48442542
Bangladesh,Dhaka,Narayanganj,Bandar,Bandar,1410,23.6170485619048,90.5186143571429
Bangladesh,Dhaka,Narayanganj,Bandar,BIDS,1413,23.63925695,90.48442542
Bangladesh,Dhaka,Narayanganj,Bandar,D.C Mills,1411,23.63925695,90.48442542
Bangladesh,Dhaka,Narayanganj,Bandar,Madanganj,1414,23.63925695,90.48442542
Bangladesh,Dhaka,Narayanganj,Bandar,Nabiganj,1412,23.6170522,90.5206773
Bangladesh,Dhaka,Narayanganj,Fatullah,Fatulla Bazar,1421,23.6674446583333,90.472254275
Bangladesh,Dhaka,Narayanganj,Fatullah,Fatullah,1420,23.6394513,90.4731281693197
Bangladesh,Dhaka,Narayanganj,Narayanganj Sadar,Narayanganj Sadar,1400,23.6252805611111,90.4955203944444
Bangladesh,Dhaka,Narayanganj,Rupganj,Bhulta,1462,23.7841871,90.5705581
Bangladesh,Dhaka,Narayanganj,Rupganj,Kanchan,1461,23.8306171,90.5550807
Bangladesh,Dhaka,Narayanganj,Rupganj,Murapara,1464,23.63925695,90.48442542
Bangladesh,Dhaka,Narayanganj,Rupganj,Nagri,1463,23.63925695,90.48442542
Bangladesh,Dhaka,Narayanganj,Rupganj,Rupganj,1460,23.7653406333333,90.5264673666667
Bangladesh,Dhaka,Narayanganj,Siddirganj,Adamjeenagar,1431,23.67807065,90.51696665
Bangladesh,Dhaka,Narayanganj,Siddirganj,LN Mills,1432,23.65814945,90.51674145
Bangladesh,Dhaka,Narayanganj,Siddirganj,Siddirganj,1430,23.6941881733333,90.5078083466667
Bangladesh,Dhaka,Narshingdi,Belabo,Belabo,1640,24.144979232,90.812687324
Bangladesh,Dhaka,Narshingdi,Monohordi,Hatirdia,1651,24.10748842,90.7671745
Bangladesh,Dhaka,Narshingdi,Monohordi,Katabaria,1652,24.1987009333333,90.76918215
Bangladesh,Dhaka,Narshingdi,Monohordi,Monohordi,1650,24.22610305,90.7343792666667
Bangladesh,Dhaka,Narshingdi,Narshingdi Sadar,Karimpur,1605,23.9131323,90.7002246
Bangladesh,Dhaka,Narshingdi,Narshingdi Sadar,Madhabdi,1604,23.9131323,90.7002246
Bangladesh,Dhaka,Narshingdi,Narshingdi Sadar,Narshingdi College,1602,23.922811425,90.7137915869006
Bangladesh,Dhaka,Narshingdi,Narshingdi Sadar,Narshingdi Sadar,1600,23.9196645,90.7021994333333
Bangladesh,Dhaka,Narshingdi,Narshingdi Sadar,Panchdona,1603,23.9131323,90.7002246
Bangladesh,Dhaka,Narshingdi,Narshingdi Sadar,UMC Jute Mills,1601,23.9131323,90.7002246
Bangladesh,Dhaka,Narshingdi,Palash,Char Sindhur,1612,23.9131323,90.7002246
Bangladesh,Dhaka,Narshingdi,Palash,Ghorashal,1613,23.9214627428571,90.7088235210861
Bangladesh,Dhaka,Narshingdi,Palash,Ghorashal Urea Facto,1611,23.9131323,90.7002246
Bangladesh,Dhaka,Narshingdi,Palash,Palash,1610,23.9214627428571,90.7088235210861
Bangladesh,Dhaka,Narshingdi,Raypura,Bazar Hasnabad,1631,23.9131323,90.7002246
Bangladesh,Dhaka,Narshingdi,Raypura,Radhaganj bazar,1632,23.9131323,90.7002246
Bangladesh,Dhaka,Narshingdi,Raypura,Raypura,1630,23.93092175,90.72116005
Bangladesh,Dhaka,Narshingdi,Shibpur,Shibpur,1620,23.9321385666667,90.7129215809955
Bangladesh,Dhaka,Rajbari,Baliakandi,Baliakandi,7730,23.6422239666667,89.473094
Bangladesh,Dhaka,Rajbari,Baliakandi,Nalia,7731,23.56552693,90.09387279
Bangladesh,Dhaka,Rajbari,Pangsha,Mrigibazar,7723,23.56552693,90.09387279
Bangladesh,Dhaka,Rajbari,Pangsha,Pangsha,7720,23.789428225,89.423632225
Bangladesh,Dhaka,Rajbari,Pangsha,Ramkol,7721,23.56552693,90.09387279
Bangladesh,Dhaka,Rajbari,Pangsha,Ratandia,7722,23.789736,89.5028076
Bangladesh,Dhaka,Rajbari,Rajbari Sadar,Goalanda,7710,23.7200316,89.7589328
Bangladesh,Dhaka,Rajbari,Rajbari Sadar,Khankhanapur,7711,23.6886787,89.7256431
Bangladesh,Dhaka,Rajbari,Rajbari Sadar,Rajbari Sadar,7700,23.7554863333333,89.6440577
Bangladesh,Dhaka,Shariatpur,Bhedorganj,Bhedorganj,8030,23.210380885,90.3795196928751
Bangladesh,Dhaka,Shariatpur,Damudhya,Damudhya,8040,23.210380885,90.3795196928751
Bangladesh,Dhaka,Shariatpur,Gosairhat,Gosairhat,8050,23.210380885,90.3795196928751
Bangladesh,Dhaka,Shariatpur,Jajira,Jajira,8010,23.37171556,90.29590416
Bangladesh,Dhaka,Shariatpur,Naria,Bhozeshwar,8021,23.210380885,90.3795196928751
Bangladesh,Dhaka,Shariatpur,Naria,Gharisar,8022,23.210380885,90.3795196928751
Bangladesh,Dhaka,Shariatpur,Naria,Kartikpur,8024,23.210380885,90.3795196928751
Bangladesh,Dhaka,Shariatpur,Naria,Naria,8020,23.30230405,90.36097565
Bangladesh,Dhaka,Shariatpur,Naria,Upshi,8023,23.210380885,90.3795196928751
Bangladesh,Dhaka,Shariatpur,Shariatpur Sadar,Angaria,8001,23.210380885,90.3795196928751
Bangladesh,Dhaka,Shariatpur,Shariatpur Sadar,Chikandi,8002,23.210380885,90.3795196928751
Bangladesh,Dhaka,Shariatpur,Shariatpur Sadar,Shariatpur Sadar,8000,23.2159398333333,90.3478598333333
Bangladesh,Dhaka,Tangail,Basail,Basail,1920,24.2290922846154,90.0533928923077
Bangladesh,Dhaka,Tangail,Bhuapur,Bhuapur,1960,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Delduar,Delduar,1910,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Delduar,Elasin,1913,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Delduar,Hinga Nagar,1914,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Delduar,Jangalia,1911,22.7235941,90.6385213
Bangladesh,Dhaka,Tangail,Delduar,Lowhati,1915,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Delduar,Patharail,1912,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Ghatail,Dhalapara,1983,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Ghatail,D. Pakutia,1982,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Ghatail,Ghatial,1980,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Ghatail,Lohani,1984,23.52742155,90.45593165
Bangladesh,Dhaka,Tangail,Ghatail,Zahidganj,1981,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Gopalpur,Gopalpur,1990,24.564634,89.917136625
Bangladesh,Dhaka,Tangail,Gopalpur,Hemnagar,1992,25.42538815,89.375762470151
Bangladesh,Dhaka,Tangail,Gopalpur,Jhowail,1991,22.2823715,91.7809482
Bangladesh,Dhaka,Tangail,Kalihati,Ballabazar,1973,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Kalihati,Elinga,1974,25.4160306,89.7776476
Bangladesh,Dhaka,Tangail,Kalihati,Kalihati,1970,22.7236238,90.6405008
Bangladesh,Dhaka,Tangail,Kalihati,Nagarbari,1977,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Kalihati,Nagarbari SO,1976,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Kalihati,Nagbari,1972,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Kalihati,Palisha,1975,25.4196669,89.7683832
Bangladesh,Dhaka,Tangail,Kalihati,Rajafair,1971,23.85845205,90.1012283930158
Bangladesh,Dhaka,Tangail,Kashkaolia,Kashkawlia,1930,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Madhupur,Dhobari,1997,24.6794477,89.9786399
Bangladesh,Dhaka,Tangail,Madhupur,Madhupur,1996,24.62367005,90.0438496827586
Bangladesh,Dhaka,Tangail,Mirzapur,Gorai,1941,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Mirzapur,Jarmuki,1944,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Mirzapur,M.C. College,1942,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Mirzapur,Mirzapur,1940,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Mirzapur,Mohera,1945,24.129742,90.0436449
Bangladesh,Dhaka,Tangail,Mirzapur,Warri paikpara,1943,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Nagarpur,Dhuburia,1937,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Nagarpur,Nagarpur,1936,24.0592347,89.8214601
Bangladesh,Dhaka,Tangail,Nagarpur,Salimabad,1938,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Sakhipur,Kochua,1951,24.3677901,90.198773725
Bangladesh,Dhaka,Tangail,Sakhipur,Sakhipur,1950,24.2235084875,90.1776182625
Bangladesh,Dhaka,Tangail,Tangail Sadar,Kagmari,1901,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Tangail Sadar,Korotia,1903,24.2214192444444,89.9776848333334
Bangladesh,Dhaka,Tangail,Tangail Sadar,Purabari,1904,24.201127465,90.0167638662424
Bangladesh,Dhaka,Tangail,Tangail Sadar,Santosh,1902,24.2394041,89.8892161
Bangladesh,Dhaka,Tangail,Tangail Sadar,Tangail Sadar,1900,24.2706745104167,89.9178272729167
Bangladesh,Khulna,Bagerhat,Bagerhat Sadar,Bagerhat Sadar,9300,22.6610090166667,89.7650664333333
Bangladesh,Khulna,Bagerhat,Bagerhat Sadar,P.C College,9301,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Bagerhat Sadar,Rangdia,9302,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Chalna Ankorage,Chalna Ankorage,9350,22.473239,89.6050839
Bangladesh,Khulna,Bagerhat,Chalna Ankorage,Mongla Port,9351,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Chitalmari,Barabaria,9361,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Chitalmari,Chitalmari,9360,22.78730438,89.87878926
Bangladesh,Khulna,Bagerhat,Fakirhat,Bhanganpar Bazar,9372,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Fakirhat,Fakirhat,9370,22.746826,89.6720377
Bangladesh,Khulna,Bagerhat,Fakirhat,Mansa,9371,22.79185455,89.67372385
Bangladesh,Khulna,Bagerhat,Kachua UPO,Kachua,9310,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Kachua UPO,Sonarkola,9311,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Mollahat,Charkulia,9383,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Mollahat,Dariala,9382,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Mollahat,Kahalpur,9381,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Mollahat,Mollahat,9380,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Mollahat,Nagarkandi,9384,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Mollahat,Pak Gangni,9385,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Morelganj,Morelganj,9320,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Morelganj,Sannasi Bazar,9321,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Morelganj,Telisatee,9322,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Rampal,Foylahat,9341,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Rampal,Gourambha,9343,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Rampal,Rampal,9340,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Rampal,Sonatunia,9342,22.67653843,89.78262567
Bangladesh,Khulna,Bagerhat,Rayenda,Rayenda,9330,22.3146405833333,89.8498243
Bangladesh,Khulna,Chuadanga,Alamdanga,Alamdanga,7210,23.7588064090909,88.9428634181818
Bangladesh,Khulna,Chuadanga,Alamdanga,Hardi,7211,23.72075649,88.95915383
Bangladesh,Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Sadar,7200,23.6347404,88.8557416
Bangladesh,Khulna,Chuadanga,Chuadanga Sadar,Munshiganj,7201,23.72075649,88.95915383
Bangladesh,Khulna,Chuadanga,Damurhuda,Andulbaria,7222,23.72075649,88.95915383
Bangladesh,Khulna,Chuadanga,Damurhuda,Damurhuda,7220,23.72075649,88.95915383
Bangladesh,Khulna,Chuadanga,Damurhuda,Darshana,7221,23.72075649,88.95915383
Bangladesh,Khulna,Chuadanga,Doulatganj,Doulatganj,7230,23.72075649,88.95915383
Bangladesh,Khulna,Jessore,Bagharpara,Bagharpara,7470,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Bagharpara,Gouranagar,7471,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Chaugachha,Chougachha,7410,23.2614939,89.0238421
Bangladesh,Khulna,Jessore,Jessore Sadar,Basundia,7406,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Jessore Sadar,Chanchra,7402,23.15014955,89.19961055
Bangladesh,Khulna,Jessore,Jessore Sadar,Churamankathi,7407,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Jessore Sadar,Jessore Airbach,7404,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Jessore Sadar,Jessore canttonment,7403,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Jessore Sadar,Jessore Sadar,7400,23.1616030253208,89.2096841141278
Bangladesh,Khulna,Jessore,Jessore Sadar,Jessore Upa-Shahar,7401,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Jessore Sadar,Rupdia,7405,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Jhikargachha,Jhikargachha,7420,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Keshabpur,Keshobpur,7450,22.9068677,89.2172702
Bangladesh,Khulna,Jessore,Monirampur,Monirampur,7440,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Noapara,Bhugilhat,7462,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Noapara,Noapara,7460,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Noapara,Rajghat,7461,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Sarsa,Bag Achra,7433,23.17078462,89.2260201296943
Bangladesh,Khulna,Jessore,Sarsa,Benapole,7431,23.03777355,88.892015925
Bangladesh,Khulna,Jessore,Sarsa,Jadabpur,7432,23.0576687,88.991862
Bangladesh,Khulna,Jessore,Sarsa,Sarsa,7430,23.17078462,89.2260201296943
Bangladesh,Khulna,Jhenaidah,Harinakundu,Harinakundu,7310,23.631954875,89.1398261617971
Bangladesh,Khulna,Jhenaidah,Jinaidaha Sadar,Jinaidaha Cadet College,7301,23.631954875,89.1398261617971
Bangladesh,Khulna,Jhenaidah,Jinaidaha Sadar,Jinaidaha Sadar,7300,23.54140466,89.1679313
Bangladesh,Khulna,Jhenaidah,Kotchandpur,Kotchandpur,7330,23.4078157,89.0054369
Bangladesh,Khulna,Jhenaidah,Maheshpur,Maheshpur,7340,23.3897224,88.9471049
Bangladesh,Khulna,Jhenaidah,Naldanga,Hatbar Bazar,7351,23.631954875,89.1398261617971
Bangladesh,Khulna,Jhenaidah,Naldanga,Naldanga,7350,23.631954875,89.1398261617971
Bangladesh,Khulna,Jhenaidah,Shailakupa,Kumiradaha,7321,23.631954875,89.1398261617971
Bangladesh,Khulna,Jhenaidah,Shailakupa,Shailakupa,7320,23.631954875,89.1398261617971
Bangladesh,Khulna,Khulna,,Indranarayanpur,8350,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,,Kamarhat,8720,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Alaipur,Alaipur,9240,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Alaipur,Belphulia,9242,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Alaipur,Rupsha,9241,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Batiaghat,Batiaghat,9260,22.78315826,89.54411007
Bangladesh,Khulna,Khulna,Batiaghat,Surkalee,9261,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Chalna Bazar,Bajua,9272,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Chalna Bazar,Chalna Bazar,9270,22.539342,89.4449463
Bangladesh,Khulna,Khulna,Chalna Bazar,Dakup,9271,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Chalna Bazar,Nalian,9273,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Digalia,Chandni Mahal,9221,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Digalia,Digalia,9220,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Digalia,Gazirhat,9224,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Digalia,Ghoshghati,9223,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Digalia,Senhati,9222,22.8761353,89.5418418
Bangladesh,Khulna,Khulna,Khulna Sadar,Atra Shilpa Area,9207,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Khulna Sadar,BIT Khulna,9203,22.89759084,89.5040745733333
Bangladesh,Khulna,Khulna,Khulna Sadar,Doulatpur,9202,22.8706953333333,89.5233565333333
Bangladesh,Khulna,Khulna,Khulna Sadar,Jahanabad Canttonmen,9205,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Khulna Sadar,Khula Sadar,9100,22.7945933045642,89.5704445191764
Bangladesh,Khulna,Khulna,Khulna Sadar,Khulna G.P.O,9000,22.842017405,89.5324397225
Bangladesh,Khulna,Khulna,Khulna Sadar,Khulna Shipyard,9201,22.7804088,89.5532714
Bangladesh,Khulna,Khulna,Khulna Sadar,Khulna University,9208,22.8034594538461,89.5340913230769
Bangladesh,Khulna,Khulna,Khulna Sadar,Siramani,9204,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Khulna Sadar,Sonali Jute Mills,9206,22.9032432,89.5119424333333
Bangladesh,Khulna,Khulna,Madinabad,Amadee,9291,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Madinabad,Madinabad,9290,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Paikgachha,Chandkhali,9284,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Paikgachha,Garaikhali,9285,22.6088180285714,89.4042658785714
Bangladesh,Khulna,Khulna,Paikgachha,Godaipur,9281,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Paikgachha,Kapilmoni,9282,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Paikgachha,Katipara,9283,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Paikgachha,Paikgachha,9280,22.5990709428571,89.3341530285714
Bangladesh,Khulna,Khulna,Phultala,Phultala,9210,22.9736153,89.475374
Bangladesh,Khulna,Khulna,Sajiara,Chuknagar,9252,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Sajiara,Ghonabanda,9251,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Sajiara,Sajiara,9250,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Sajiara,Shahapur,9253,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Terakhada,Pak Barasat,9231,22.80344525,89.5559585932339
Bangladesh,Khulna,Khulna,Terakhada,Terakhada,9230,22.9536019170213,89.6579452829787
Bangladesh,Khulna,Kustia,Bheramara,Allardarga,7042,22.8338085,89.5794517
Bangladesh,Khulna,Kustia,Bheramara,Bheramara,7040,22.95134635,89.57496135
Bangladesh,Khulna,Kustia,Bheramara,Ganges Bheramara,7041,22.8136786,89.5910159
Bangladesh,Khulna,Kustia,Janipur,Janipur,7020,23.7963015,89.3075026
Bangladesh,Khulna,Kustia,Janipur,Khoksa,7021,23.8239853714286,89.0166653
Bangladesh,Khulna,Kustia,Kumarkhali,Kumarkhali,7010,23.8800103,89.091424
Bangladesh,Khulna,Kustia,Kumarkhali,Panti,7011,23.8239853714286,89.0166653
Bangladesh,Khulna,Kustia,Kustia Sadar,Islami University,7003,23.8239853714286,89.0166653
Bangladesh,Khulna,Kustia,Kustia Sadar,Jagati,7002,23.83536055,89.02691205
Bangladesh,Khulna,Kustia,Kustia Sadar,Kushtia Mohini,7001,23.88958347,89.1014783308073
Bangladesh,Khulna,Kustia,Kustia Sadar,Kustia Sadar,7000,23.1853698,89.3992840666667
Bangladesh,Khulna,Kustia,Mirpur,Amla Sadarpur,7032,23.8239853714286,89.0166653
Bangladesh,Khulna,Kustia,Mirpur,Mirpur,7030,23.8239853714286,89.0166653
Bangladesh,Khulna,Kustia,Mirpur,Poradaha,7031,23.8239853714286,89.0166653
Bangladesh,Khulna,Kustia,Rafayetpur,Khasmathurapur,7052,23.8239853714286,89.0166653
Bangladesh,Khulna,Kustia,Rafayetpur,Rafayetpur,7050,23.8239853714286,89.0166653
Bangladesh,Khulna,Kustia,Rafayetpur,Taragunia,7051,23.8239853714286,89.0166653
Bangladesh,Khulna,Magura,Arpara,Arpara,7620,23.58483939,89.43046928
Bangladesh,Khulna,Magura,Magura Sadar,Magura Sadar,7600,23.4917339,89.4150195
Bangladesh,Khulna,Magura,Mohammadpur,Binodpur,7631,23.58483939,89.43046928
Bangladesh,Khulna,Magura,Mohammadpur,Mohammadpur,7630,23.58483939,89.43046928
Bangladesh,Khulna,Magura,Mohammadpur,Nahata,7632,23.58483939,89.43046928
Bangladesh,Khulna,Magura,Shripur,Langalbadh,7611,23.58483939,89.43046928
Bangladesh,Khulna,Magura,Shripur,Nachol,7612,23.58483939,89.43046928
Bangladesh,Khulna,Magura,Shripur,Shripur,7610,23.58483939,89.43046928
Bangladesh,Khulna,Meherpur,Gangni,Gangni,7110,23.8950211,88.8065095
Bangladesh,Khulna,Meherpur,Meherpur Sadar,Amjhupi,7101,23.75720331,88.63627762
Bangladesh,Khulna,Meherpur,Meherpur Sadar,Amjhupi,7152,23.75720331,88.63627762
Bangladesh,Khulna,Meherpur,Meherpur Sadar,Meherpur Sadar,7100,23.780688937931,88.6396622
Bangladesh,Khulna,Meherpur,Meherpur Sadar,Mujib Nagar Complex,7102,23.75720331,88.63627762
Bangladesh,Khulna,Narail,Kalia,Kalia,7520,23.0463692207841,89.6538538040251
Bangladesh,Khulna,Narail,Laxmipasha,Baradia,7514,23.37179465,89.56570246
Bangladesh,Khulna,Narail,Laxmipasha,Itna,7512,23.37179465,89.56570246
Bangladesh,Khulna,Narail,Laxmipasha,Laxmipasha,7510,23.37179465,89.56570246
Bangladesh,Khulna,Narail,Laxmipasha,Lohagora,7511,23.37179465,89.56570246
Bangladesh,Khulna,Narail,Laxmipasha,Naldi,7513,23.37179465,89.56570246
Bangladesh,Khulna,Narail,Mohajan,Mohajan,7521,23.37179465,89.56570246
Bangladesh,Khulna,Narail,Narail Sadar,Narail Sadar,7500,23.37179465,89.56570246
Bangladesh,Khulna,Narail,Narail Sadar,Ratanganj,7501,23.37179465,89.56570246
Bangladesh,Khulna,Satkhira,Ashashuni,Ashashuni,9460,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Ashashuni,Baradal,9461,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Debbhata,Debbhata,9430,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Debbhata,Gurugram,9431,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,kalaroa,Chandanpur,9415,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,kalaroa,Hamidpur,9413,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,kalaroa,Jhaudanga,9412,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,kalaroa,kalaroa,9410,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,kalaroa,Khordo,9414,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,kalaroa,Murarikati,9411,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Kaliganj UPO,Kaliganj UPO,9440,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Kaliganj UPO,Nalta Mubaroknagar,9441,22.515139825,89.01518415
Bangladesh,Khulna,Satkhira,Kaliganj UPO,Ratanpur,9442,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Nakipur,Buri Goalini,9453,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Nakipur,Gabura,9454,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Nakipur,Habinagar,9455,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Nakipur,Nakipur,9450,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Nakipur,Naobeki,9452,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Nakipur,Noornagar,9451,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Satkhira Sadar,Budhhat,9403,22.6157705,89.149873
